event_category,event_action,event_label,total_events,unique_events
city_landing,price_button_submit,Kaliningrad / Показать предложения (215),1,1
city_landing,search-tools-button_open,Sochi / Все,414,389
city_landing,ticket-type_checkbox,Dubai / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),169,132
city_landing,price_button_submit,Saint Petersburg / Показать предложения (81),3,3
city_landing,filters-categories_click,Kislovodsk / Гастрономические,32,27
city_landing,filters-categories_click,Kostroma / Сначала самые популярные,16,13
city_landing,search-tools-button_open,baltiysk / Категории Все,1,1
city_landing,price_button_submit,Moscow / Показать предложения (169),7,4
city_landing,price_button_submit,Yerevan / Показать предложения (54),8,6
city_landing,pay-type_checkbox,Saratov / Оплата на месте (без предоплаты),6,5
city_landing,filters-categories_click,Moscow / По крышам,37,27
city_landing,price_button_submit,Kaliningrad / Показать предложения (57),36,34
city_landing,price_button_submit,Tbilisi / Показать предложения (102),3,2
city_landing,filters-categories_click,Izberbash / Сначала самые дешевые,6,6
city_landing,price_button_submit,Gelendzhik / Показать предложения (31),5,4
city_landing,search-tools-button_open,Ufa / Выбрано: 1,5,5
city_landing,start_date_click,Smolensk,41,35
city_landing,filters-categories_click,Budapest / Ночные экскурсии,38,29
city_landing,search-tools-button_open,Kaliningrad / Фильтры,1967,1590
city_landing,filters-categories_click,Bryansk / Групповые,9,7
City Page,Page Visit,Kranj,2,2
city_landing,price_second,Sochi,132,102
city_landing,ticket-type_checkbox,Rostov / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),23,18
city_landing,price_button_submit,Novosibirsk / Показать предложения (4),12,12
city_landing,search-tools-button_open,Kaluga / Сортировка,15,13
city_landing,price_button_submit,Rome / Показать предложения (42),2,2
city_landing,price_button_submit,Nizhny Novgorod / Показать предложения (50),5,5
city_landing,price_button_submit,Suzdal / Показать предложения (21),8,8
city_landing,ticket-type_checkbox,Venice / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),19,16
city_landing,search-tools-button_open,Hurghada / Фильтры,220,193
city_landing,filters-categories_click,Rzhev / Сначала самые дешевые,1,1
city_landing,ticket-type_checkbox,baltiysk / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),3,2
city_landing,price_button_submit,Kaliningrad / Показать предложения (169),1,1
city_landing,price_button_submit,Kemer / Показать предложения (42),10,8
City Page,Page Visit,Ivanovo,432,306
city_landing,price_button_submit,Alushta / Показать предложения (19),10,10
city_landing,price_button_submit,Svetlogorsk / Показать предложения (19),17,17
city_landing,search-tools-button_open,Novosibirsk / Обзорные,2,2
city_landing,price_button_submit,Irkutsk / Показать предложения (19),12,11
city_landing,end_date_click,Protaras,6,6
city_landing,price_button_submit,New York / Показать предложения (32),2,2
city_landing,price_third,Perm,4,3
city_landing,price_button_submit,Kaliningrad / Показать предложения (39),27,26
city_landing,price_button_submit,Hurghada / Показать предложения (16),18,17
City Page,Page Visit,Antwerp,59,44
city_landing,search-tools-button_open,Kyiv / На автомобиле,1,1
city_landing,price_button_submit,Saint Petersburg / Показать предложения (412),2,2
city_landing,price_button_submit,Dubai / Показать предложения (97),2,2
City Page,Page Visit,Bolgheri,1,1
city_landing,filters-categories_click,London / Билеты без очереди,1,1
city_landing,price_button_submit,Ekaterinburg / Показать предложения (36),2,2
city_landing,price_button_submit,Saint Petersburg / Показать предложения (272),3,2
city_landing,search-tools-button_open,Murom / Все,2,2
city_landing,price_button_submit,Vladimir / Показать предложения (33),10,9
city_landing,search-tools-button_open,Saint Petersburg / Категории,726,644
city_landing,price_button_submit,Kaliningrad / Показать предложения (55),42,33
city_landing,search-tools-button_open,Kharkiv / Все,2,2
city_landing,price_button_submit,Prague / Показать предложения (53),2,2
city_landing,price_button_submit,Krasnodar / Показать предложения (48),10,10
city_landing,filters-categories_click,Minsk / ЭКСКУРСИИ МИНСК,13,11
city_landing,search-tools-button_open,Hurghada / Популярные,4,4
city_landing,price_button_submit,Sharm-el-Sheikh / Показать предложения (27),6,6
city_landing,filters-categories_click,Riga / Сначала самые популярные,1,1
city_landing,search-tools-button_open,Nizhny Novgorod / All,1,1
city_landing,search-tools-button_open,Alanya / Категории ЭКСКУРСИИ В АЛАНЬЮ,1,1
city_landing,search-tools-button_open,Moscow / ЭКСТРЕМАЛЬНЫЕ ЭКСКУРСИИ В МОСКВЕ,1,1
city_landing,filters-categories_click,Rome / Сначала самые популярные,47,42
city_landing,filters-categories_click,Kaliningrad / АВТОБУСНЫЕ ЭКСКУРСИИ ПО КАЛИНИНГРАДУ,13,4
city_landing,price_button_submit,Rome / Показать предложения (84),2,2
city_landing,filters-categories_click,Sharm-el-Sheikh / ШАРМ ЭКСКУРСИИ,1,1
city_landing,search-tools-button_open,Nalchik / Категории,146,115
city_landing,ticket-type_checkbox,Maykop / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),4,2
city_landing,end_date_click,Plyos,3,3
city_landing,price_button_submit,Baikal / Показать предложения (34),7,5
city_landing,price_button_submit,Nizhny Novgorod / Показать предложения (38),15,13
city_landing,price_button_submit,Saint Petersburg / Показать предложения (664),4,4
city_landing,filters-categories_click,Pskov / Талабские острова,10,9
city_landing,search-tools-button_open,Moscow / ЛИТЕРАТУРНЫЕ ЭКСКУРСИИ ПО МОСКВЕ,1,1
city_landing,search-tools-button_open,Maykop / Категории Все,1,1
city_landing,filters-categories_click,Volgograd / Выездные,22,18
city_landing,filters-categories_click,Vladivostok / Сначала самые дешевые,49,47
city_landing,filters-categories_click,Omsk / Необычные,1,1
city_landing,price_button_submit,Washington / Показать предложения (8),1,1
city_landing,search-tools-button_open,Tbilisi / Выбрано: 2,33,23
city_landing,search-tools-button_open,Yerevan / Выбрано: 1,110,108
city_landing,end_date_click,Batumi,37,28
city_landing,price_button_submit,Tver / Показать предложения (6),10,7
city_landing,search-tools-button_open,Sortavala / Категории,30,30
city_landing,filters-categories_click,Kazan / ЛУЧШИЕ ЭКСКУРСИИ В КАЗАНИ,2,2
city_landing,search-tools-button_open,Lazarevskoye / Все,66,65
city_landing,price_button_submit,Protaras / Показать предложения (32),32,28
city_landing,price_button_submit,Amsterdam / Показать предложения (15),4,4
city_landing,price_button_submit,Kaliningrad / Показать предложения (172),4,3
city_landing,price_button_submit,Voronezh / Показать предложения (2),12,9
city_landing,filters-categories_click,Kaliningrad / Куршская коса индивидуальные,11,7
city_landing,ticket-type_checkbox,Malaga / Мини-группа,1,1
city_landing,ticket-type_checkbox,Cancun / Групповая,9,9
city_landing,price_button_submit,Nalchik / Показать предложения (32),5,4
city_landing,price_button_submit,Samara / Показать предложения (18),14,13
city_landing,search-tools-button_open,Feodosiya / Фильтры,11,10
city_landing,price_button_submit,Moscow / Показать предложения (390),4,4
city_landing,search-tools-button_open,Cancun / Сортировка По рейтингу,1,1
city_landing,price_button_submit,Yalta / Ничего не найдено :(,14,12
city_landing,search-tools-button_open,Cyprus / Выбрано: 0,132,127
city_landing,search-tools-button_open,Vologda / Фильтры Выбрано: 0,4,4
